:START_ID,:END_ID,:TYPE
person_834213,org_41,任职
person_834668,org_390,任职
person_743442,org_7,任职
person_100020587,org_204,任职
person_834899,org_179,任职
person_760635,org_326,任职
person_540297,org_352,任职
person_200020361,org_570,任职
person_628019,org_527,任职
person_583717,org_8,任职
person_200017080,org_213,任职
person_843673,org_703,任职
person_592236,org_675,任职
person_266390,org_209,任职
person_702037,org_528,任职
person_397828,org_695,任职
person_464101,org_254,任职
person_100003016,org_221,任职
person_267311,org_121,任职
person_100061303,org_228,任职
person_100116005,org_295,任职
person_100115803,org_199,任职
person_585845,org_32,任职
person_581566,org_109,任职
person_621268,org_16,任职
person_583945,org_259,任职
person_837374,org_251,任职
person_200016124,org_468,任职
person_915030,org_221,任职
person_572127,org_284,任职
person_724144,org_134,任职
person_854670,org_234,任职
person_572234,org_292,任职
person_100065928,org_374,任职
person_574938,org_132,任职
person_273109,org_240,任职
person_100116987,org_2,任职
person_850307,org_518,任职
person_485539,org_746,任职
person_575954,org_13,任职
person_610140,org_620,任职
person_100116906,org_429,任职
person_851751,org_512,任职
person_853308,org_284,任职
person_515038,org_51,任职
person_200033872,org_249,任职
person_715652,org_487,任职
person_100066686,org_382,任职
person_286100,org_75,任职
person_100113594,org_81,任职
person_200067443,org_579,任职
person_824590,org_155,任职
person_721400,org_229,任职
person_459014,org_132,任职
person_569510,org_518,任职
person_100116878,org_4,任职
person_100116991,org_241,任职
person_100117248,org_374,任职
person_524163,org_2,任职
person_682047,org_518,任职
person_100117105,org_658,任职
person_511369,org_251,任职
person_606395,org_109,任职
person_200020201,org_276,任职
person_622626,org_202,任职
person_471248,org_109,任职
person_100103003,org_47,任职
person_457522,org_625,任职
person_577964,org_284,任职
person_730565,org_221,任职
person_200066666,org_249,任职
person_314469,org_22,任职
person_775315,org_209,任职
person_622079,org_284,任职
person_661581,org_90,任职
person_200139888,org_695,任职
person_662224,org_211,任职
person_464842,org_40,任职
person_526065,org_49,任职
person_661750,org_314,任职
person_581512,org_248,任职
person_100100087,org_92,任职
person_904618,org_271,任职
person_269649,org_85,任职
person_666947,org_59,任职
person_754493,org_477,任职
person_775141,org_570,任职
person_776524,org_39,任职
person_658429,org_104,任职
person_100115755,org_92,任职
person_100026187,org_433,任职
person_100114188,org_1002,任职
person_288454,org_59,任职
person_660585,org_238,任职
person_837768,org_570,任职
person_837905,org_671,任职
person_622827,org_901,任职
person_823577,org_1147,任职
person_262651,org_164,任职
person_833481,org_284,任职
person_630362,org_85,任职
person_496540,org_8,任职
person_397830,org_284,任职
person_558514,org_685,任职
person_100114168,org_1152,任职
person_690933,org_284,任职
person_100048858,org_16,任职
person_899833,org_96,任职
person_588380,org_85,任职
person_759190,org_703,任职
person_348274,org_695,任职
person_592247,org_326,任职
person_850705,org_487,任职
person_839478,org_165,任职
person_271943,org_13,任职
person_200047960,org_233,任职
person_613749,org_374,任职
person_909806,org_50,任职
person_453413,org_695,任职
person_100114229,org_147,任职
person_798841,org_7,任职
person_776864,org_570,任职
person_826737,org_557,任职
person_200115154,org_607,任职
person_508760,org_4,任职
person_200017871,org_92,任职
person_525640,org_148,任职
person_837734,org_570,任职
person_100115890,org_228,任职
person_818315,org_221,任职
person_582641,org_209,任职
person_690993,org_284,任职
person_100117045,org_202,任职
person_815521,org_370,任职
person_799581,org_62,任职
person_715153,org_370,任职
person_200054189,org_404,任职
person_861206,org_254,任职
person_765623,org_228,任职
person_591920,org_18,任职
person_538773,org_140,任职
person_704278,org_308,任职
person_100069619,org_308,任职
person_702573,org_254,任职
person_781196,org_326,任职
person_527161,org_0,任职
person_100085853,org_697,任职
person_685183,org_326,任职
person_100114143,org_814,任职
person_742955,org_12,任职
person_704478,org_697,任职
person_776937,org_323,任职
person_631313,org_47,任职
person_100116002,org_771,任职
person_838397,org_104,任职
person_100115765,org_633,任职
person_100001910,org_850,任职
person_661321,org_7,任职
person_100115821,org_546,任职
person_100090743,org_164,任职
person_828609,org_114,任职
person_684643,org_21,任职
person_100013177,org_326,任职
person_610643,org_202,任职
person_592348,org_116,任职
person_577455,org_62,任职
person_764782,org_116,任职
person_522497,org_4,任职
person_100114842,org_102,任职
person_467130,org_219,任职
person_200004782,org_142,任职
person_615982,org_221,任职
person_100110947,org_254,任职
person_269106,org_219,任职
person_316964,org_73,任职
person_100114701,org_60,任职
person_675141,org_254,任职
person_598698,org_91,任职
person_759229,org_73,任职
person_100113253,org_254,任职
person_100114697,org_460,任职
person_100115900,org_73,任职
person_493507,org_159,任职
person_704029,org_323,任职
person_468405,org_25,任职
person_686639,org_4,任职
person_852829,org_1,任职
person_819402,org_13,任职
person_200035083,org_125,任职
person_100114637,org_1153,任职
person_567884,org_34,任职
person_200056865,org_161,任职
person_100114690,org_266,任职
person_200004447,org_273,任职
person_100114861,org_607,任职
person_200009213,org_165,任职
person_575607,org_356,任职
person_467549,org_90,任职
person_489827,org_670,任职
person_513386,org_607,任职
person_395190,org_433,任职
person_100114634,org_167,任职
person_276125,org_357,任职
person_719434,org_266,任职
person_784502,org_758,任职
person_676211,org_698,任职
person_200009591,org_316,任职
person_380425,org_348,任职
person_265559,org_2,任职
person_796804,org_374,任职
person_894337,org_221,任职
person_100115926,org_251,任职
person_589351,org_78,任职
person_708819,org_177,任职
person_894274,org_732,任职
person_589471,org_175,任职
person_781567,org_203,任职
person_894419,org_4,任职
person_100023775,org_897,任职
person_200004311,org_167,任职
person_490828,org_83,任职
person_100114777,org_838,任职
person_612967,org_607,任职
person_893959,org_177,任职
person_810499,org_248,任职
person_813308,org_169,任职
person_732713,org_284,任职
person_100114843,org_34,任职
person_680134,org_208,任职
person_814866,org_34,任职
person_100114732,org_258,任职
person_458604,org_62,任职
person_100058202,org_31,任职
person_709470,org_339,任职
person_571495,org_459,任职
person_677425,org_78,任职
person_394756,org_34,任职
person_872294,org_147,任职
person_762340,org_82,任职
person_839411,org_46,任职
person_571772,org_607,任职
person_673180,org_307,任职
person_819478,org_144,任职
person_200055296,org_266,任职
person_822527,org_167,任职
person_271521,org_336,任职
person_578427,org_307,任职
person_842340,org_641,任职
person_815868,org_83,任职
person_719997,org_61,任职
person_837186,org_52,任职
person_395086,org_41,任职
person_100114744,org_580,任职
person_821685,org_316,任职
person_775482,org_16,任职
person_680575,org_778,任职
person_522968,org_254,任职
person_468277,org_488,任职
person_463827,org_85,任职
person_884469,org_102,任职
person_100114984,org_25,任职
person_100007090,org_8,任职
person_585044,org_397,任职
person_773097,org_219,任职
person_766849,org_177,任职
person_828365,org_108,任职
person_538881,org_210,任职
person_825629,org_8,任职
person_656592,org_33,任职
person_803205,org_36,任职
person_269516,org_8,任职
person_100115827,org_189,任职
person_852333,org_51,任职
person_673968,org_416,任职
person_790109,org_374,任职
person_266188,org_202,任职
person_870725,org_62,任职
person_567502,org_261,任职
person_811769,org_408,任职
person_460861,org_258,任职
person_814611,org_25,任职
person_200058374,org_746,任职
person_200047756,org_291,任职
person_270737,org_134,任职
person_100116216,org_25,任职
person_100116232,org_1141,任职
person_903929,org_203,任职
person_456554,org_59,任职
person_741399,org_706,任职
person_267606,org_75,任职
person_598227,org_85,任职
person_263806,org_202,任职
person_855090,org_109,任职
person_100116977,org_518,任职
person_100116835,org_284,任职
person_100116935,org_487,任职
person_852309,org_51,任职
person_548123,org_134,任职
person_729858,org_641,任职
person_262485,org_307,任职
person_720628,org_952,任职
person_340018,org_336,任职
person_594369,org_240,任职
person_272034,org_16,任职
person_571481,org_20,任职
person_100015746,org_25,任职
person_700155,org_11,任职
person_100115408,org_526,任职
person_665471,org_64,任职
person_269071,org_0,任职
person_750919,org_175,任职
person_200102464,org_676,任职
person_261777,org_12,任职
person_100115306,org_203,任职
person_465675,org_607,任职
person_769428,org_160,任职
person_584510,org_114,任职
person_670449,org_121,任职
person_821136,org_670,任职
person_679947,org_276,任职
person_498600,org_72,任职
person_100114840,org_467,任职
person_478595,org_177,任职
person_100115042,org_706,任职
person_100115321,org_449,任职
person_100001833,org_12,任职
person_100035576,org_25,任职
person_261714,org_85,任职
person_100116147,org_259,任职
person_263392,org_75,任职
person_584667,org_59,任职
person_275487,org_248,任职
person_706690,org_8,任职
person_694292,org_339,任职
person_572875,org_260,任职
person_606883,org_159,任职
person_674039,org_133,任职
person_100045649,org_802,任职
person_276028,org_85,任职
person_583783,org_286,任职
person_461762,org_356,任职
person_821459,org_52,任职
person_265499,org_90,任职
person_465475,org_18,任职
person_694599,org_812,任职
person_100114590,org_200,任职
person_716313,org_167,任职
person_575164,org_126,任职
person_671065,org_518,任职
person_461378,org_670,任职
person_272928,org_195,任职
person_315941,org_249,任职
person_769698,org_307,任职
person_894552,org_8,任职
person_468171,org_249,任职
person_653119,org_380,任职
person_464436,org_360,任职
person_721680,org_319,任职
person_568850,org_209,任职
person_894840,org_2,任职
person_705379,org_757,任职
person_749631,org_648,任职
person_588780,org_655,任职
person_581361,org_34,任职
person_771079,org_48,任职
person_343817,org_468,任职
person_200039825,org_148,任职
person_767285,org_218,任职
person_814451,org_236,任职
person_492749,org_80,任职
person_100091756,org_670,任职
person_819928,org_173,任职
person_271242,org_167,任职
person_465046,org_112,任职
person_683758,org_129,任职
person_488080,org_232,任职
person_717186,org_211,任职
person_813106,org_249,任职
person_100114816,org_61,任职
person_687051,org_16,任职
person_590686,org_40,任职
person_533523,org_209,任职
person_100115811,org_228,任职
person_261919,org_51,任职
person_371627,org_221,任职
person_100115819,org_241,任职
person_100106046,org_771,任职
person_100114789,org_152,任职
person_100020425,org_561,任职
person_446697,org_220,任职
person_575126,org_841,任职
person_274400,org_1017,任职
person_839950,org_348,任职
person_726807,org_31,任职
person_200066792,org_30,任职
