field:ID,label_en,label_zh,label_en_display,:LABEL
国标607,other subjects of geochemistry,地球化学其他学科,Other subjects of Geochemistry,国标
国标608,geodesy,大地测量学,Geodesy,国标
国标609,shape of the earth,地球形状学,Shape of the earth,国标
国标610,geometric geodesy,几何大地测量学,Geometric geodesy,国标
国标611,physical geodesy,物理大地测量学,Physical geodesy,国标
国标612,dynamic geodesy,动力大地测量学,Dynamic geodesy,国标
国标613,space geodesy,空间大地测量学,Space geodesy,国标
国标614,planetary geodesy,行星大地测量学,Planetary geodesy,国标
国标615,other subjects of geodesy,大地测量学其他学科,Other subjects of Geodesy,国标
国标616,cartography,地图学,Cartography,国标
国标617,geography,地理学,geography,国标
国标618,physical geography,自然地理学,physical geography,国标
国标619,biogeography,生物地理学,Biogeography,国标
国标620,soil geography,土壤地理学,Soil geography,国标
国标621,chemical geography,化学地理学,Chemical geography,国标
国标622,geomorphology,地貌学,Geomorphology,国标
国标623,human geography,人文地理学,human geography,国标
国标624,regional geography,区域地理学,Regional geography,国标
国标625,urban geography,城市地理学,Urban geography,国标
国标626,population geography,人口地理学,Population geography,国标
国标627,tourism geography,旅游地理学,Tourism Geography,国标
国标628,economic geography ,经济地理学,economic geography ,国标
国标629,world geography,世界地理学,World Geography,国标
国标630,historical geography,历史地理学,historical geography,国标
国标631,other subjects of geography,地理学其他学科,Other subjects of Geography,国标
国标632,geology,地质学,geology,国标
国标633,mathematical geology ,数学地质学,Mathematical Geology ,国标
国标634,geomechanics,地质力学,Geomechanics,国标
国标635,dynamic geology,动力地质学,Dynamic geology,国标
国标636,mineralogy,矿物学,mineralogy,国标
国标637,mineralogy and mineralogy,矿床学与矿相学,Mineralogy and mineralogy,国标
国标638,petrology,岩石学,petrology,国标
国标639,geotechnical mechanics,岩土力学,Geotechnical Mechanics,国标
国标640,sedimentology ,沉积学,sedimentology ,国标
国标641,paleogeography,古地理学,Paleogeography,国标
国标642,paleontology,古生物学,Paleontology,国标
国标643,stratigraphy and geohistory,地层学与地史学,Stratigraphy and geohistory,国标
国标644,precambrian geology ,前寒武纪地质学,Precambrian geology ,国标
国标645,quaternary geology,第四纪地质学,Quaternary Geology,国标
国标646,structural geology,构造地质学,Structural geology,国标
国标647,geotectonics,大地构造学,Geotectonics,国标
国标648,exploration geology,勘查地质学,Exploration geology,国标
国标649,hydrogeology,水文地质学,Hydrogeology,国标
国标650,remote sensing geology ,遥感地质学,remote sensing geology ,国标
国标651,regional geology,区域地质学,Regional geology,国标
国标652,volcanology,火山学,Volcanology,国标
国标653,petroleum and natural gas geology,石油与天然气地质学,Petroleum and natural gas geology,国标
国标654,coalfield geology,煤田地质学,Coalfield geology,国标
国标655,experimental geology,实验地质学,Experimental geology,国标
国标656,engineering geology,工程地质学,Engineering geology,国标
国标657,other disciplines of geology,地质学其他学科,Other disciplines of Geology,国标
国标658,hydrology,水文学,hydrology,国标
国标659,hydrophysics,水文物理学,Hydrophysics,国标
国标660,hydrochemistry,水文化学,Hydrochemistry,国标
国标661,hydrogeography,水文地理学,Hydrogeography,国标
国标662,hydrometeorology,水文气象学,Hydrometeorology,国标
国标663,hydrologic survey,水文测量,Hydrologic survey,国标
国标664,hydrographics,水文图学,Hydrographics,国标
国标665,limnology,湖沼学,Limnology,国标
国标666,river science and estuarine hydrology,河流学与河口水文学,River science and estuarine hydrology,国标
国标667,groundwater literature,地下水文学,Groundwater literature,国标
国标668,regional hydrology,区域水文学,Regional hydrology,国标
国标669,ecological hydrology,生态水文学,Ecological hydrology,国标
国标670,other disciplines of hydrology,水文学其他学科,Other disciplines of hydrology,国标
国标671,marine science ,海洋科学,marine science ,国标
国标672,marine physics,海洋物理学,Marine Physics,国标
国标673,marine chemistry,海洋化学,Marine Chemistry,国标
国标674,marine geophysics,海洋地球物理学,Marine geophysics,国标
国标675,marine meteorology,海洋气象学,Marine Meteorology,国标
国标676,marine geology,海洋地质学,Marine Geology,国标
国标677,physical oceanography,物理海洋学,Physical oceanography,国标
国标678,marine biology,海洋生物学,Marine Biology,国标
国标679,marine geography and estuarine and coastal science,海洋地理学和河口海岸学,Marine Geography and estuarine and Coastal Science,国标
国标680,marine survey and monitoring,海洋调查与监测,Marine survey and monitoring,国标
国标681,oceanographic engineering,海洋工程,oceanographic engineering,国标
国标682,marine surveying and mapping,海洋测绘学,Marine surveying and mapping,国标
国标683,remote sensing oceanography,遥感海洋学,Remote sensing Oceanography,国标
国标684,marine ecology,海洋生态学,Marine ecology,国标
国标685,environmental oceanography,环境海洋学,Environmental Oceanography,国标
国标686,marine resources,海洋资源学,Marine resources,国标
国标687,polar science ,极地科学,polar science ,国标
国标688,other disciplines of marine science,海洋科学其他学科,Other disciplines of Marine Science,国标
国标689,other disciplines of earth science,地球科学其他学科,Other disciplines of Earth Science,国标
国标690,biology,生物学,biology,国标
国标691,biological mathematics,生物数学,Biological mathematics,国标
国标692,biophysics,生物物理学,Biophysics,国标
国标693,bioinformatics and biological cybernetics,生物信息论与生物控制论,Bioinformatics and biological Cybernetics,国标
国标694,theoretical biophysics,理论生物物理学,Theoretical Biophysics,国标
国标695,bio acoustics and acoustic biophysics,生物声学与声生物物理学,Bio acoustics and acoustic Biophysics,国标
国标696,bio optics and photobiophysics,生物光学与光生物物理学,Bio optics and PHOTOBIOPHYSICS,国标
国标697,bioelectromagnetics,生物电磁学,Bioelectromagnetics,国标
国标698,bioenergetics,生物能量学,Bioenergetics,国标
国标699,low temperature biophysics,低温生物物理学,Low temperature Biophysics,国标
国标700,molecular biophysics and structural biology,分子生物物理学与结构生物学,Molecular biophysics and structural biology,国标
国标701,space biophysics,空间生物物理学,Space Biophysics,国标
国标702,bionics,仿生学,bionics,国标
国标703,system biophysics,系统生物物理学,System Biophysics,国标
国标704,bioimaging,生物影像学,Bioimaging,国标
国标705,other disciplines of biophysics,生物物理学其他学科,Other disciplines of Biophysics,国标
国标706,biochemistry,生物化学,biochemistry,国标
国标707,peptide and protein biochemistry,多肽与蛋白质生物化学,Peptide and protein biochemistry,国标
国标708,nucleic acid biochemistry,核酸生物化学,Nucleic acid biochemistry,国标
国标709,polysaccharide biochemistry,多糖生物化学,Polysaccharide biochemistry,国标
国标710,lipid biochemistry,脂类生物化学,Lipid biochemistry,国标
国标711,enzymology,酶学,enzymology,国标
国标712,membrane biochemistry,膜生物化学,Membrane biochemistry,国标
国标713,hormone biochemistry,激素生物化学,Hormone biochemistry,国标
国标714,reproductive biochemistry,生殖生物化学,Reproductive biochemistry,国标
国标715,immunobiochemistry,免疫生物化学,Immunobiochemistry,国标
国标716,toxicological biochemistry,毒理生物化学,Toxicological biochemistry,国标
国标717,comparative biochemistry,比较生物化学,Comparative biochemistry,国标
国标718,biochemical engineering,生物化学工程,Biochemical engineering,国标
国标719,applied biochemistry,应用生物化学,applied biochemistry,国标
国标720,other subjects of biochemistry,生物化学其他学科,Other subjects of Biochemistry,国标
国标721,cell biology,细胞生物学,Cell biology,国标
国标722,cellular biophysics,细胞生物物理学,Cellular biophysics,国标
国标723,cell structure and morphology,细胞结构与形态学,Cell structure and morphology,国标
国标724,cell physiology,细胞生理学,Cell physiology,国标
国标725,cellular progressive chemistry,细胞进化学,Cellular progressive chemistry,国标
国标726,cellular immunology,细胞免疫学,Cellular immunology,国标
国标727,cell pathology,细胞病理学,Cell pathology,国标
国标728,membrane biology,膜生物学,Membrane biology,国标
国标729,stem cell biology,干细胞生物学,Stem cell biology,国标
国标730,other disciplines of cell biology,细胞生物学其他学科,Other disciplines of cell biology,国标
国标731,immunology,免疫学,immunology,国标
国标732,molecular immunology,分子免疫学,Molecular immunology,国标
国标733,tumor immunology,肿瘤免疫学,Tumor immunology,国标
